"name","SemanticID","url","category"
"G. Zlatić","152198817","https://www.semanticscholar.org/author/152198817","Environmental Science"
"Faruk Pasic","40611780","https://www.semanticscholar.org/author/40611780","Engineering"
"Maja Arslanagić-Kalajdžić","1403278052","https://www.semanticscholar.org/author/1403278052","Business"
"S. Rizvić","1935105","https://www.semanticscholar.org/author/1935105","Computer Science"
"Z. Pilić","11481018","https://www.semanticscholar.org/author/11481018","Medicine"
"N. Vidovic","39485031","https://www.semanticscholar.org/author/39485031","Computer Science"
"A. Delić","32787394","https://www.semanticscholar.org/author/32787394","Medicine"
"Sanja Kadrić","1665040933","https://www.semanticscholar.org/author/1665040933","History"
"F. Saric","91982607","https://www.semanticscholar.org/author/91982607","Physics"
"S. Koljenović","6083099","https://www.semanticscholar.org/author/6083099","Medicine"
"Saša Petković","108202854","https://www.semanticscholar.org/author/108202854","Economics"
"Armin Niksic","1580246571","https://www.semanticscholar.org/author/1580246571","Biology"
"Ines Dedovic","1722936","https://www.semanticscholar.org/author/1722936","Mathematics"
"D. Vojinovic","113589656","https://www.semanticscholar.org/author/113589656","Environmental Science"
"M. Andrijevic","83504642","https://www.semanticscholar.org/author/83504642","Environmental Science"
"Zejneba Topalović","2132330120","https://www.semanticscholar.org/author/2132330120","Economics"
"Vedrana Mladina","118111759","https://www.semanticscholar.org/author/118111759","Psychology"
"Nina Branković","82584102","https://www.semanticscholar.org/author/82584102","Education"
"E. Šečić","51190244","https://www.semanticscholar.org/author/51190244","Biology"
"B. Bilbija","146242396","https://www.semanticscholar.org/author/146242396","Biology"
"V. Dugandžić","16337794","https://www.semanticscholar.org/author/16337794","Materials Science"
"S. Causevic","73776030","https://www.semanticscholar.org/author/73776030","Medicine"
"Sanela Pasic","121757440","https://www.semanticscholar.org/author/121757440","Economics"
"S. Semiz","2376308","https://www.semanticscholar.org/author/2376308","Medicine"
"Ajna Hukić","15740910","https://www.semanticscholar.org/author/15740910","Medicine"
"Dragana Šnjegota","6548823","https://www.semanticscholar.org/author/6548823","Biology"
"Deni Memic","70145654","https://www.semanticscholar.org/author/70145654","Economics"
"Edin Smailhodzic","3307246","https://www.semanticscholar.org/author/3307246","Medicine"
"Nerman Ljevo","151151062","https://www.semanticscholar.org/author/151151062","Business"
"Irhad Buljina","92042330","https://www.semanticscholar.org/author/92042330","Engineering"
"S. Maric","36144117","https://www.semanticscholar.org/author/36144117","Computer Science"
"Hana Hodžić","2217282241","https://www.semanticscholar.org/author/2217282241","Education"
"A. Kahrić","1441647457","https://www.semanticscholar.org/author/1441647457","Environmental Science"
"Bojan Ćudić","2044850932","https://www.semanticscholar.org/author/2044850932","Business"
"Tarik Hubana","52215736","https://www.semanticscholar.org/author/52215736","Engineering"
"Zlatan Tucakovic","66977755","https://www.semanticscholar.org/author/66977755","Computer Science"
"Andrej A. Gajić","79942537","https://www.semanticscholar.org/author/79942537","Environmental Science"
"A. Mujkanovic","2312188","https://www.semanticscholar.org/author/2312188","Computer Science"
"Elvis Vardo","116051994","https://www.semanticscholar.org/author/116051994","Psychology"
"Jelena Veletić","2036925183","https://www.semanticscholar.org/author/2036925183","Education"
"A. Šarić","101248815","https://www.semanticscholar.org/author/101248815","Economics"
"Muhamed Ćosić","2224757875","https://www.semanticscholar.org/author/2224757875","Computer Science"
"Amra Sabic-El-Rayess","1403755229","https://www.semanticscholar.org/author/1403755229","Education"
"Džana Bašić-ČiČak","2037166717","https://www.semanticscholar.org/author/2037166717","Medicine"
"Amina Seferagić","71946890","https://www.semanticscholar.org/author/71946890","Computer Science"
"Semra Palić","35327845","https://www.semanticscholar.org/author/35327845","Medicine"
"Emir Nazdrajić","51210284","https://www.semanticscholar.org/author/51210284","Medicine"
"Mirela Duranovic","6533756","https://www.semanticscholar.org/author/6533756","Psychology"
"Merima Šabanović","114334144","https://www.semanticscholar.org/author/114334144","Medicine"
"Darko Sinanović","2862194","https://www.semanticscholar.org/author/2862194","Computer Science"
"Belma Gazibera","4962137","https://www.semanticscholar.org/author/4962137","Medicine"
"S. Turajlic","3381642","https://www.semanticscholar.org/author/3381642","Medicine"
"Adha Hrusto","31555062","https://www.semanticscholar.org/author/31555062","Computer Science"
"Nina Slamnik-Kriještorac","1418053219","https://www.semanticscholar.org/author/1418053219","Computer Science"
"Amra Alagic","2060994941","https://www.semanticscholar.org/author/2060994941","Engineering"
"Amer Mešanović","35518810","https://www.semanticscholar.org/author/35518810","Engineering"
"S. Malikić","2296376","https://www.semanticscholar.org/author/2296376","Medicine"
"Dzenana Alagic","50820777","https://www.semanticscholar.org/author/50820777","Computer Science"
"Eldar Šaljić","71903939","https://www.semanticscholar.org/author/71903939","Political Science"
"Haris Hamidović","69011749","https://www.semanticscholar.org/author/69011749","Computer Science"
"Edin Muratspahić","50882340","https://www.semanticscholar.org/author/50882340","Medicine"
"Faruk Selimovic","91755196","https://www.semanticscholar.org/author/91755196","Computer Science"
"E. Nekovic","30585148","https://www.semanticscholar.org/author/30585148","Materials Science"
"Hana Korać","73464831","https://www.semanticscholar.org/author/73464831","Computer Science"
"E. Čirgić","15656134","https://www.semanticscholar.org/author/15656134","Medicine"
"Kemal Kulovic","2557349","https://www.semanticscholar.org/author/2557349","Computer Science"
"Edin Garaplija","3475634","https://www.semanticscholar.org/author/3475634","Computer Science"
"A. Pandžić","100892246","https://www.semanticscholar.org/author/100892246","Engineering"
"Larisa Kurtović","114335911","https://www.semanticscholar.org/author/114335911","Sociology"
"Nedžla Maktouf-Kahriman","2187585787","https://www.semanticscholar.org/author/2187585787","Business"
"M. Kahrimanovic","3200126","https://www.semanticscholar.org/author/3200126","Psychology"
"S. Lelo","4374154","https://www.semanticscholar.org/author/4374154","Biology"
"Dženan Kovačić","2122102117","https://www.semanticscholar.org/author/2122102117","Medicine"
"Dražena Gašpar","70281421","https://www.semanticscholar.org/author/70281421","Computer Science"
"S. Mededovic","3826168","https://www.semanticscholar.org/author/3826168","Medicine"
"Admir Mujkic","4087371","https://www.semanticscholar.org/author/4087371","Computer Science"
"Azra Mujić-Delić","1401464891","https://www.semanticscholar.org/author/1401464891","Medicine"
"Selma Burović","2188209477","https://www.semanticscholar.org/author/2188209477","Materials Science"
"S. Kovacevic","1731484","https://www.semanticscholar.org/author/1731484","Computer Science"
"F. Sacirbegovic","48653153","https://www.semanticscholar.org/author/48653153","Biology"
"Boris Trapara","1583951333","https://www.semanticscholar.org/author/1583951333","Art"
"Bega Karadza","2139594302","https://www.semanticscholar.org/author/2139594302","Physics"
"Z. Meskic","112840967","https://www.semanticscholar.org/author/112840967","Law"
"Neira Mustabasic","89560896","https://www.semanticscholar.org/author/89560896","Medicine"
"Sanja Bajgorić","17092703","https://www.semanticscholar.org/author/17092703","Education"
"Lejla Mahmutović","51887574","https://www.semanticscholar.org/author/51887574","Medicine"
"D. Ganic","16107120","https://www.semanticscholar.org/author/16107120","Physics"
"Amer Omanović","97134818","https://www.semanticscholar.org/author/97134818","Business"
"Jasmin Novalić","120306926","https://www.semanticscholar.org/author/120306926","Medicine"
"Natasa Trkulja","2219390929","https://www.semanticscholar.org/author/2219390929","Computer Science"
"R. Palalić","70413182","https://www.semanticscholar.org/author/70413182","Business"
"Milan Kuzmanovic","2143194156","https://www.semanticscholar.org/author/2143194156","Computer Science"
"M. Adilović","51898455","https://www.semanticscholar.org/author/51898455","Biology"
"Rialda Spahic","81620274","https://www.semanticscholar.org/author/81620274","Computer Science"
"I. Mahmutović-Dizdarević","1422436289","https://www.semanticscholar.org/author/1422436289","Medicine"
"E. Knezović","119187192","https://www.semanticscholar.org/author/119187192","Business"
"Aida Gavrić","146073075","https://www.semanticscholar.org/author/146073075",NULL
"Nino Hasanica","15255970","https://www.semanticscholar.org/author/15255970","Medicine"
"V. Causevic","51149438","https://www.semanticscholar.org/author/51149438","Computer Science"
"Benjamin Palić","2191975955","https://www.semanticscholar.org/author/2191975955","Medicine"
"Vanja Jakovljević","123599365","https://www.semanticscholar.org/author/123599365","Medicine"
"Damir Avdic","2152444542","https://www.semanticscholar.org/author/2152444542","Engineering"
"Lejla Tricic","122008449","https://www.semanticscholar.org/author/122008449","History"
"T. Uzunović","2911922","https://www.semanticscholar.org/author/2911922","Engineering"
"Amina Džidić-Krivić","2210001519","https://www.semanticscholar.org/author/2210001519","Medicine"
"Dino Oglic","2345929","https://www.semanticscholar.org/author/2345929","Computer Science"
"Edin Husić","8813616","https://www.semanticscholar.org/author/8813616","Computer Science"
"M. Barakovic","3129878","https://www.semanticscholar.org/author/3129878","Medicine"
"M. Borogovac","103289781","https://www.semanticscholar.org/author/103289781","Mathematics"
"Merjem Mededovic","1394596892","https://www.semanticscholar.org/author/1394596892","Medicine"
"Dženana Tomašević","80884875","https://www.semanticscholar.org/author/80884875","Engineering"
"Amera Sinanovic","2148561178","https://www.semanticscholar.org/author/2148561178","Engineering"
"Dženeta Omerdić","116845153","https://www.semanticscholar.org/author/116845153","Political Science"
"Adi Maslo","114230802","https://www.semanticscholar.org/author/114230802","Linguistics"
"Lejla Ridzal","2204822891","https://www.semanticscholar.org/author/2204822891","Medicine"
"E. Dautović","41066479","https://www.semanticscholar.org/author/41066479","Medicine"
"Ljiljana Stević","2075005049","https://www.semanticscholar.org/author/2075005049","Political Science"
"N. Stefanovic","2088809566","https://www.semanticscholar.org/author/2088809566","Computer Science"
"D. Vejzovic","2038010860","https://www.semanticscholar.org/author/2038010860","Biology"
"F. Durmo","40929572","https://www.semanticscholar.org/author/40929572","Medicine"
"Endi Poskovic","122388069","https://www.semanticscholar.org/author/122388069","Computer Science"
"E. Horozić","90404364","https://www.semanticscholar.org/author/90404364","Chemistry"
"A. Smajlović","15362602","https://www.semanticscholar.org/author/15362602","Medicine"
"Ermina Cilović Kozarević","2091579791","https://www.semanticscholar.org/author/2091579791","Chemistry"
"Z. Mujagic","4795156","https://www.semanticscholar.org/author/4795156","Medicine"
"N. Stojaković","9890920","https://www.semanticscholar.org/author/9890920","Medicine"
"Berina Delalić-Gurda","1411640251","https://www.semanticscholar.org/author/1411640251","Engineering"
"Mirsad Serdarević","79724395","https://www.semanticscholar.org/author/79724395","Medicine"
"Sandra Kobajica","108528120","https://www.semanticscholar.org/author/108528120","Geography"
"Fikret Alic","93847167","https://www.semanticscholar.org/author/93847167","Engineering"
"Aida Soko","145109248","https://www.semanticscholar.org/author/145109248","Economics"
"Elma Mrehic","117095898","https://www.semanticscholar.org/author/117095898","Sociology"
"D. Dzananovic","1659059671","https://www.semanticscholar.org/author/1659059671","Political Science"
"Dželila Mehanović","146519679","https://www.semanticscholar.org/author/146519679","Computer Science"
"Almin Halač","103918245","https://www.semanticscholar.org/author/103918245","Engineering"
"J. Suljagić","46257650","https://www.semanticscholar.org/author/46257650","Chemistry"
"Nermina Durmic","1929011","https://www.semanticscholar.org/author/1929011","Computer Science"
"M. Halilović","14209465","https://www.semanticscholar.org/author/14209465","Political Science"
"N. Lazović","11480176","https://www.semanticscholar.org/author/11480176","Environmental Science"
"A. H. Motlagh","151427458","https://www.semanticscholar.org/author/151427458","Medicine"
"Irnela Bajrovic","1567348046","https://www.semanticscholar.org/author/1567348046","Medicine"
"B. Kudić","2180064590","https://www.semanticscholar.org/author/2180064590","Medicine"
"A. Šahinpašić","80036382","https://www.semanticscholar.org/author/80036382","Political Science"
"Vedran Jakupovic","40927609","https://www.semanticscholar.org/author/40927609","Medicine"
"A. Mulaomerović-Šeta","1411809656","https://www.semanticscholar.org/author/1411809656","Environmental Science"
"Haris Kalajdžisalihović","108488695","https://www.semanticscholar.org/author/108488695","Environmental Science"
"Admel Husejinovic","121725454","https://www.semanticscholar.org/author/121725454","Business"
"M. Handzic","1781122","https://www.semanticscholar.org/author/1781122","Computer Science"
"N. Čelebić","40930093","https://www.semanticscholar.org/author/40930093","Business"
"N. Mujić","147690796","https://www.semanticscholar.org/author/147690796","Physics"
"Lejla Turčilo","104504866","https://www.semanticscholar.org/author/104504866","Political Science"
"Adnan Dželihodžić","66674846","https://www.semanticscholar.org/author/66674846","Computer Science"
"Adna Sijerčić","1943536503","https://www.semanticscholar.org/author/1943536503","Medicine"
"Jasmin Omercic","122749331","https://www.semanticscholar.org/author/122749331","Economics"
"Belma Buljubašić","107660734","https://www.semanticscholar.org/author/107660734","Political Science"
"S. Bašić","116363417","https://www.semanticscholar.org/author/116363417","Political Science"
"A. Kazlagić","146101869","https://www.semanticscholar.org/author/146101869","Chemistry"
"O. Abud","1446825498","https://www.semanticscholar.org/author/1446825498","Medicine"
"E. Sejdić","2786596","https://www.semanticscholar.org/author/2786596","Medicine"
"Belma Alispahić","66329002","https://www.semanticscholar.org/author/66329002","Medicine"
"V. Vujovic","2775983","https://www.semanticscholar.org/author/2775983","Computer Science"
"Becir Isakovic","30557121","https://www.semanticscholar.org/author/30557121","Computer Science"
"Edhem Čustović","13030052","https://www.semanticscholar.org/author/13030052","Computer Science"
"Medina Bandic","2005598784","https://www.semanticscholar.org/author/2005598784","Computer Science"
"E. Alickovic","2050388","https://www.semanticscholar.org/author/2050388","Medicine"
"D. Dujak","116985198","https://www.semanticscholar.org/author/116985198","Physics"
"Vedad Hulusic","3326304","https://www.semanticscholar.org/author/3326304","Computer Science"
"Damir Mitrić","65974508","https://www.semanticscholar.org/author/65974508","Sociology"
"Ismar Alagić","72907003","https://www.semanticscholar.org/author/72907003","Engineering"
"Senada Zatagić","1659141331","https://www.semanticscholar.org/author/1659141331","Political Science"
"E. Muratović","5723976","https://www.semanticscholar.org/author/5723976","Environmental Science"
"Mirsada Starčević","121104283","https://www.semanticscholar.org/author/121104283","Environmental Science"
"E. Ramić","88979249","https://www.semanticscholar.org/author/88979249","Environmental Science"
"Almir Olovčić","89712260","https://www.semanticscholar.org/author/89712260","Materials Science"
"F. Nizamic","2876059","https://www.semanticscholar.org/author/2876059","Computer Science"
"Merima Mehić","39686228","https://www.semanticscholar.org/author/39686228","Medicine"
"A. Tuğ","2037159365","https://www.semanticscholar.org/author/2037159365","Environmental Science"
"Goran Duric","2200714423","https://www.semanticscholar.org/author/2200714423","Computer Science"
"V. Tojaga","117362209","https://www.semanticscholar.org/author/117362209","Engineering"
"Hađer Sinanović","2215468010","https://www.semanticscholar.org/author/2215468010","Engineering"
"Elvisa Buljubašić","87626795","https://www.semanticscholar.org/author/87626795","Business"
"Maja Bajić","2093589143","https://www.semanticscholar.org/author/2093589143","Agricultural and Food Sciences"
"Almir Ekic","66820637","https://www.semanticscholar.org/author/66820637","Engineering"
"Adem Dugalic","2078583441","https://www.semanticscholar.org/author/2078583441","Economics"
"M. Vrućinić","8435866","https://www.semanticscholar.org/author/8435866","Physics"
"D. Alihodžić","83333344","https://www.semanticscholar.org/author/83333344","Art"
"Fatima Efendic","2151820137","https://www.semanticscholar.org/author/2151820137","Medicine"
"Siniša Marčić","118569561","https://www.semanticscholar.org/author/118569561","Political Science"
"Izudin Delić","91158595","https://www.semanticscholar.org/author/91158595","Engineering"
"Lejla Uzicanin","108798555","https://www.semanticscholar.org/author/108798555","Business"
"Sarah V. Hadzic","12117235","https://www.semanticscholar.org/author/12117235","Medicine"
"R. Musemić","104018922","https://www.semanticscholar.org/author/104018922","Engineering"
"A. Hasečić","104223895","https://www.semanticscholar.org/author/104223895","Engineering"
"Sanela Mesic","2075709381","https://www.semanticscholar.org/author/2075709381","Computer Science"
"Ilhana Nowak","2221398034","https://www.semanticscholar.org/author/2221398034","Art"
"Badema Pitic","118717112","https://www.semanticscholar.org/author/118717112","History"
"Saira Sakalaš","134755052","https://www.semanticscholar.org/author/134755052","Medicine"
